freq	Eq_Tx
4.00000000000000000E9	4.23080963884624239E-4
4.01503759398496296E9	4.27914184578256851E-4
4.03007518796992503E9	4.32915350093821338E-4
4.04511278195488622E9	4.38089229064185570E-4
4.06015037593985006E9	4.43440815387700127E-4
4.07518796992481214E9	4.48975337910360839E-4
4.09022556390977599E9	4.54698270683775174E-4
4.10526315789473806E9	4.60615343831694268E-4
4.12030075187969924E9	4.66732555060061394E-4
4.13533834586466220E9	4.73056181848510882E-4
4.15037593984962516E9	4.79592794363311192E-4
4.16541353383458635E9	4.86349269135286022E-4
4.18045112781955019E9	4.93332803548658294E-4
4.19548872180451315E9	5.00550931190783999E-4
4.21052631578947434E9	5.08011538115742844E-4
4.22556390977443730E9	5.15722880078939205E-4
4.24060150375940026E9	5.23693600804004866E-4
4.25563909774436233E9	5.31932751347444110E-4
4.27067669172932352E9	5.40449810631701766E-4
4.28571428571428648E9	5.49254707222032579E-4
4.30075187969925032E9	5.58357842428720996E-4
4.31578947368421151E9	5.67770114821589100E-4
4.33082706766917358E9	5.77502946250692872E-4
4.34586466165413743E9	5.87568309473974715E-4
4.36090225563909861E9	5.97978757500294833E-4
4.37593984962406246E9	6.08747454764363383E-4
4.39097744360902453E9	6.19888210259106209E-4
4.40601503759398661E9	6.31415512760699116E-4
4.42105263157894957E9	6.43344568291799135E-4
4.43609022556391164E9	6.55691339979881427E-4
4.45112781954887282E9	6.68472590479892226E-4
4.46616541353383667E9	6.81705927143651635E-4
4.48120300751879874E9	6.95409850133298946E-4
4.49624060150376170E9	7.09603803691067725E-4
4.51127819548872289E9	7.24308230795550045E-4
4.52631578947368673E9	7.39544631452851497E-4
4.54135338345864881E9	7.55335624891092472E-4
4.55639097744361088E9	7.71705015949185658E-4
4.57142857142857473E9	7.88677865974678660E-4
4.58646616541353591E9	8.06280568571379241E-4
4.60150375939849887E9	8.24540930566619501E-4
4.61654135338346094E9	8.43488258598952889E-4
4.63157894736842302E9	8.63153451760756596E-4
4.64661654135338598E9	8.83569100768468552E-4
4.66165413533834894E9	9.04769594173192537E-4
4.67669172932331101E9	9.26791232169309609E-4
4.69172932330827308E9	9.49672348607665739E-4
4.70676691729323515E9	9.73453441873502534E-4
4.72180451127819900E9	9.98177315348127081E-4
4.73684210526316107E9	1.02388922823783646E-3
4.75187969924812315E9	1.05063705762441684E-3
4.76691729323308522E9	1.07847147266960786E-3
4.78195488721804729E9	1.10744612199170067E-3
4.79699248120301025E9	1.13761783532627603E-3
4.81203007518797321E9	1.16904684068789022E-3
4.82706766917293528E9	1.20179699836321574E-3
4.84210526315789913E9	1.23593605319302724E-3
4.85714285714286031E9	1.27153590673988104E-3
4.87218045112782239E9	1.30867291109256767E-3
4.88721804511278446E9	1.34742818622860638E-3
4.90225563909774742E9	1.38788796304524009E-3
4.91729323308270949E9	1.43014395437817998E-3
4.93233082706767245E9	1.47429375655878170E-3
4.94736842105263541E9	1.52044128431783987E-3
4.96240601503759837E9	1.56869724212920647E-3
4.97744360902255956E9	1.61917963540405530E-3
4.99248120300752252E9	1.67201432529907468E-3
5.00751879699248548E9	1.72733563129478296E-3
5.02255639097744844E9	1.78528698613823900E-3
5.03759398496241051E9	1.84602164823206438E-3
5.05263157894737169E9	1.90970347709734023E-3
5.06766917293233465E9	1.97650777814657430E-3
5.08270676691729761E9	2.04662222368442714E-3
5.09774436090225969E9	2.12024785781621405E-3
5.11278195488722176E9	2.19760019379951643E-3
5.12781954887218472E9	2.27891041333288680E-3
5.14285714285714679E9	2.36442667835123110E-3
5.15789473684210797E9	2.45441556711059272E-3
5.17293233082707271E9	2.54916364770309567E-3
5.18796992481203478E9	2.64897920368065165E-3
5.20300751879699597E9	2.75419412819318143E-3
5.21804511278195982E9	2.86516600500141649E-3
5.23308270676692100E9	2.98228039693043634E-3
5.24812030075188574E9	3.10595336482708051E-3
5.26315789473684781E9	3.23663424291149804E-3
5.27819548872181077E9	3.37480869961935559E-3
5.29323308270677195E9	3.52100211667136698E-3
5.30827067669173402E9	3.67578332324144830E-3
5.32330827067669698E9	3.83976872680174663E-3
