freq	Eq_Tx
4.00000000000000000E9	6.14973623696235627E-4
4.01503759398496296E9	6.23255619716169385E-4
4.03007518796992503E9	6.31865624155548122E-4
4.04511278195488622E9	6.40814630132218355E-4
4.06015037593985006E9	6.50114211555587751E-4
4.07518796992481214E9	6.59776552279603301E-4
4.09022556390977599E9	6.69814477182288392E-4
4.10526315789473806E9	6.80241485298814563E-4
4.12030075187969924E9	6.91071785144836781E-4
4.13533834586466220E9	7.02320332378489987E-4
4.15037593984962516E9	7.14002869960278286E-4
4.16541353383458635E9	7.26135970983825985E-4
4.18045112781955019E9	7.38737084363314800E-4
4.19548872180451315E9	7.51824583579462846E-4
4.21052631578947434E9	7.65417818701374308E-4
4.22556390977443730E9	7.79537171919778515E-4
4.24060150375940026E9	7.94204116846462060E-4
4.25563909774436233E9	8.09441281855142414E-4
4.27067669172932352E9	8.25272517762515356E-4
4.28571428571428648E9	8.41722970172272333E-4
4.30075187969925032E9	8.58819156832863762E-4
4.31578947368421151E9	8.76589050388289159E-4
4.33082706766917358E9	8.95062166934085113E-4
4.34586466165413743E9	9.14269660825610231E-4
4.36090225563909861E9	9.34244426224181268E-4
4.37593984962406246E9	9.55021205908450455E-4
4.39097744360902453E9	9.76636707924580527E-4
4.40601503759398661E9	9.99129730699057461E-4
4.42105263157894957E9	1.02254129729307874E-3
4.43609022556391164E9	1.04691479953776057E-3
4.45112781954887282E9	1.07229615285596980E-3
4.46616541353383667E9	1.09873396264897538E-3
4.48120300751879874E9	1.12627970320694426E-3
4.49624060150376170E9	1.15498791018887492E-3
4.51127819548872289E9	1.18491638781559083E-3
4.52631578947368673E9	1.21612643202535642E-3
4.54135338345864881E9	1.24868307095869224E-3
4.55639097744361088E9	1.28265532426896978E-3
4.57142857142857473E9	1.31811648289791727E-3
4.58646616541353591E9	1.35514441111223349E-3
4.60150375939849887E9	1.39382187277270164E-3
4.61654135338346094E9	1.43423688399932381E-3
4.63157894736842302E9	1.47648309460843041E-3
4.64661654135338598E9	1.52066020093573750E-3
4.66165413533834894E9	1.56687439291947395E-3
4.67669172932331101E9	1.61523883860908146E-3
4.69172932330827308E9	1.66587420958708954E-3
4.70676691729323515E9	1.71890925115069226E-3
4.72180451127819900E9	1.77448140149793909E-3
4.73684210526316107E9	1.83273746460749454E-3
4.75187969924812315E9	1.89383434199515355E-3
4.76691729323308522E9	1.95793982908224695E-3
4.78195488721804729E9	2.02523348252643487E-3
