freq	Eq_Tx
4.00000000000000000E9	8.21508927933435551E-3
4.01503759398496296E9	8.32956946914595875E-3
4.03007518796992503E9	8.44910883822501901E-3
4.04511278195488622E9	8.57390494072387988E-3
4.06015037593985006E9	8.70416584663075454E-3
4.07518796992481214E9	8.84011082082890987E-3
4.09022556390977599E9	8.98197104373277355E-3
4.10526315789473806E9	9.12999037715330886E-3
4.12030075187969924E9	9.28442617930016212E-3
4.13533834586466220E9	9.44555017312251444E-3
4.15037593984962516E9	9.61364937249202001E-3
4.16541353383458635E9	9.78902707108759707E-3
4.18045112781955019E9	9.97200389920511121E-3
4.19548872180451315E9	1.01629189541433185E-2
4.21052631578947434E9	1.03621310102564745E-2
4.22556390977443730E9	1.05700198152676572E-2
4.24060150375940026E9	1.07869874799764198E-2
4.25563909774436233E9	1.10134599690812474E-2
4.27067669172932352E9	1.12498887014905202E-2
4.28571428571428648E9	1.14967522691930246E-2
4.30075187969925032E9	1.17545582845390872E-2
4.31578947368421151E9	1.20238453666120382E-2
4.33082706766917358E9	1.23051852782917615E-2
4.34586466165413743E9	1.25991852266090332E-2
4.36090225563909861E9	1.29064903400745923E-2
4.37593984962406246E9	1.32277863378467453E-2
4.39097744360902453E9	1.35638024068903240E-2
4.40601503759398661E9	1.39153143046749594E-2
4.42105263157894957E9	1.42831477064765133E-2
4.43609022556391164E9	1.46681818179865719E-2
4.45112781954887282E9	1.50713532757159330E-2
4.46616541353383667E9	1.54936603595974409E-2
4.48120300751879874E9	1.59361675442744821E-2
4.49624060150376170E9	1.64000104177796313E-2
4.51127819548872289E9	1.68864009987170904E-2
4.52631578947368673E9	1.73966334856219373E-2
4.54135338345864881E9	1.79320904748966004E-2
4.55639097744361088E9	1.84942496866357775E-2
4.57142857142857473E9	1.90846912407127745E-2
4.58646616541353591E9	1.97051055287045829E-2
4.60150375939849887E9	2.03573017305939441E-2
4.61654135338346094E9	2.10432170286232578E-2
4.63157894736842302E9	2.17649265741701203E-2
4.64661654135338598E9	2.25246542670470085E-2
4.66165413533834894E9	2.33247844100348356E-2
4.67669172932331101E9	2.41678743047169631E-2
4.69172932330827308E9	2.50566678576117585E-2
4.70676691729323515E9	2.59941102680395009E-2
4.72180451127819900E9	2.69833638708796508E-2
4.73684210526316107E9	2.80278252080830192E-2
4.75187969924812315E9	2.91311434021428983E-2
4.76691729323308522E9	3.02972399022443550E-2
4.78195488721804729E9	3.15303296689170454E-2
4.79699248120301025E9	3.28349438550018213E-2
4.81203007518797321E9	3.42159540287584285E-2
4.82706766917293528E9	3.56785979678303455E-2
4.84210526315789913E9	3.72285070292852582E-2
4.85714285714286031E9	3.88717350693945551E-2
4.87218045112782239E9	4.06147888452223960E-2
4.88721804511278446E9	4.24646597760959210E-2
4.90225563909774742E9	4.44288568737524869E-2
4.91729323308270949E9	4.65154405619973144E-2
4.93233082706767245E9	4.87330569960030857E-2
4.94736842105263541E9	5.10909723533093274E-2
4.96240601503759837E9	5.35991063976100790E-2
4.97744360902255956E9	5.62680644064600610E-2
4.99248120300752252E9	5.91091662981306065E-2
5.00751879699248548E9	6.21344714835503531E-2
5.02255639097744844E9	6.53567975986998562E-2
5.03759398496241051E9	6.87897308331050894E-2
5.05263157894737169E9	7.24476250540833000E-2
5.06766917293233465E9	7.63455863284938907E-2
5.08270676691729761E9	8.04994387614959628E-2
5.09774436090225969E9	8.49256668076835375E-2
5.11278195488722176E9	8.96413283741934741E-2
5.12781954887218472E9	9.46639321494235730E-2
5.14285714285714679E9	1.00011271691994175E-1
5.15789473684210797E9	1.05701207961285548E-1
5.17293233082707271E9	1.11751391248969734E-1
5.18796992481203478E9	1.18178913001849550E-1
5.20300751879699597E9	1.24999877971672779E-1
5.21804511278195982E9	1.32228887696831299E-1
5.23308270676692100E9	1.39878427771141589E-1
5.24812030075188574E9	1.47958153987655949E-1
5.26315789473684781E9	1.56474076590378663E-1
5.27819548872181077E9	1.65427647852048354E-1
5.29323308270677195E9	1.74814766297748703E-1
5.30827067669173402E9	1.84624721261104496E-1
5.32330827067669698E9	1.94839114015578474E-1
5.33834586466165906E9	2.05430806045292114E-1
5.35338345864662202E9	2.16362960215230560E-1
5.36842105263158498E9	2.27588255203647272E-1
5.38345864661654794E9	2.39048365488597137E-1
5.39849624060150823E9	2.50673805812750494E-1
5.41353383458647208E9	2.62384237455705316E-1
5.42857142857143327E9	2.74089321020992260E-1
5.44360902255639623E9	2.85690174747989545E-1
5.45864661654136007E9	2.97081458031898604E-1
5.47368421052632215E9	3.08154048506392275E-1
5.48872180451128422E9	3.18798221958325634E-1
5.50375939849624629E9	3.28907184287383103E-1
5.51879699248120925E9	3.38380752282101183E-1
5.53383458646617132E9	3.47128944134884065E-1
5.54887218045113428E9	3.55075228883857985E-1
5.56390977443609636E9	3.62159200565870698E-1
5.57894736842105932E9	3.68338487401372738E-1
5.59398496240602050E9	3.73589773504459632E-1
5.60902255639098435E9	3.77908891074917985E-1
5.62406015037594642E9	3.81310023276093624E-1
5.63909774436090849E9	3.83824130721932821E-1
5.65413533834587057E9	3.85496768777456422E-1
5.66917293233083353E9	3.86385493675325709E-1
5.68421052631579560E9	3.86557062032390153E-1
5.69924812030075856E9	3.86084613744362093E-1
5.71428571428572063E9	3.85044998010423400E-1
5.72932330827068359E9	3.83516363021843398E-1
5.74436090225564566E9	3.81576087992900703E-1
5.75939849624060862E9	3.79299096862810181E-1
5.77443609022556981E9	3.76756559627097598E-1
5.78947368421053188E9	3.74014961644975541E-1
5.80451127819549484E9	3.71135503757366081E-1
5.81954887218045780E9	3.68173785958390054E-1
5.83458646616542165E9	3.65179723409637447E-1
5.84962406015038372E9	3.62197644258553098E-1
5.86466165413534490E9	3.59266522536082888E-1
5.87969924812030786E9	3.56420305074433763E-1
5.89473684210527171E9	3.53688297880278224E-1
5.90977443609023290E9	3.51095583978180326E-1
5.92481203007519497E9	3.48663450911783590E-1
5.93984962406015704E9	3.46409811570916437E-1
5.95488721804512000E9	3.44349606672229180E-1
5.96992481203008207E9	3.42495181037738616E-1
5.98496240601504503E9	3.40856628838399667E-1
6.00000000000000711E9	3.39442105285573126E-1
6.01503759398496918E9	3.38258103965368040E-1
6.03007518796993214E9	3.37309700226568099E-1
6.04511278195489421E9	3.36600761851764974E-1
6.06015037593985717E9	3.36134128752064987E-1
6.07518796992481924E9	3.35911763704986166E-1
6.09022556390978131E9	3.35934876264858184E-1
6.10526315789474427E9	3.36204021966486000E-1
6.12030075187970724E9	3.36719178855969048E-1
6.13533834586466931E9	3.37479803248398325E-1
6.15037593984963138E9	3.38484866455143152E-1
6.16541353383459345E9	3.39732874061360768E-1
6.18045112781955819E9	3.41221869181544024E-1
6.19548872180452026E9	3.42949420987707665E-1
6.21052631578948144E9	3.44912599699437816E-1
6.22556390977444352E9	3.47107939154134959E-1
6.24060150375940559E9	3.49531388044053593E-1
6.25563909774436944E9	3.52178250918791624E-1
6.27067669172933329E9	3.55043120110627175E-1
6.28571428571429447E9	3.58119799847989873E-1
6.30075187969925654E9	3.61401223980690478E-1
6.31578947368421950E9	3.64879368949209626E-1
6.33082706766918157E9	3.68545163887412253E-1
6.34586466165414453E9	3.72388400049237234E-1
6.36090225563910838E9	3.76397642088196527E-1
6.37593984962406957E9	3.80560144082834828E-1
6.39097744360902986E9	3.84861773576831334E-1
6.40601503759399371E9	3.89286947269394235E-1
6.42105263157895667E9	3.93818582325069144E-1
6.43609022556391874E9	3.98438067542410623E-1
6.45112781954888170E9	4.03125258793748120E-1
6.46616541353384378E9	4.07858503185655152E-1
6.48120300751880585E9	4.12614696252659474E-1
6.49624060150376881E9	4.17369376146732041E-1
6.51127819548873088E9	4.22096858188452018E-1
6.52631578947369206E9	4.26770412277723477E-1
6.54135338345865591E9	4.31362484510262512E-1
6.55639097744361798E9	4.35844962917374978E-1
6.57142857142858094E9	4.40189485568633554E-1
6.58646616541354479E9	4.44367787403492809E-1
6.60150375939850598E9	4.48352080167838540E-1
6.61654135338346805E9	4.52115457828940936E-1
6.63157894736843012E9	4.55632317951688393E-1
6.64661654135339397E9	4.58878787876717276E-1
6.66165413533835515E9	4.61833143285315373E-1
6.67669172932331811E9	4.64476205994531099E-1
6.69172932330828019E9	4.66791707700589065E-1
6.70676691729324137E9	4.68766606944710862E-1
6.72180451127820788E9	4.70391347829294393E-1
6.73684210526316996E9	4.71660050926365226E-1
6.75187969924813114E9	4.72570629302300294E-1
6.76691729323309410E9	4.73124825491430379E-1
6.78195488721805440E9	4.73328168407038241E-1
6.79699248120301736E9	4.73189852380447995E-1
6.81203007518798120E9	4.72722543562758801E-1
6.82706766917294328E9	4.71942121621102206E-1
6.84210526315790624E9	4.70867366855391900E-1
6.85714285714286831E9	4.69519604442000560E-1
6.87218045112782949E9	4.67922318419022609E-1
6.88721804511279334E9	4.66100748259375575E-1
6.90225563909775452E9	4.64081480477476571E-1
6.91729323308271660E9	4.61892046768205322E-1
6.93233082706768045E9	4.59560538796774143E-1
6.94736842105264429E9	4.57115248074413749E-1
6.96240601503760548E9	4.54584337499329738E-1
6.97744360902256755E9	4.51995549238926664E-1
6.99248120300752873E9	4.49375951785133587E-1
7.00751879699249258E9	4.46751727315408598E-1
7.02255639097745465E9	4.44147998998562255E-1
7.03759398496241850E9	4.41588696634703659E-1
7.05263157894737880E9	4.39096458027588277E-1
7.06766917293234087E9	4.36692562752794800E-1
7.08270676691730472E9	4.34396894489808272E-1
7.09774436090226857E9	4.32227927803128864E-1
7.11278195488723064E9	4.30202735155155036E-1
7.12781954887219182E9	4.28337009976339811E-1
7.14285714285715478E9	4.26645101772087809E-1
7.15789473684211508E9	4.25140059478945442E-1
7.17293233082708070E9	4.23833679566598676E-1
7.18796992481204278E9	4.22736555693782012E-1
7.20300751879700396E9	4.21858127046378417E-1
7.21804511278196781E9	4.21206722801314548E-1
7.23308270676693077E9	4.20789600460721402E-1
7.24812030075189284E9	4.20612976082394763E-1
7.26315789473685403E9	4.20682044693437973E-1
7.27819548872181610E9	4.21000989416018623E-1
7.29323308270677995E9	4.21572978062196935E-1
7.30827067669174291E9	4.22400146176197744E-1
7.32330827067670498E9	4.23483565726589717E-1
7.33834586466166705E9	4.24823198889166331E-1
7.35338345864662823E9	4.26417836626647606E-1
7.36842105263159208E9	4.28265022078046709E-1
7.38345864661655327E9	4.30360959133379595E-1
7.39849624060151712E9	4.32700407004013954E-1
7.41353383458648274E9	4.35276562119439347E-1
7.42857142857144215E9	4.38080929300702682E-1
7.44360902255640422E9	4.41103184888627364E-1
7.45864661654136718E9	4.44331035345300229E-1
7.47368421052632925E9	4.47750075796664238E-1
7.48872180451129132E9	4.51343654028403840E-1
7.50375939849625251E9	4.55092746558913053E-1
7.51879699248121813E9	4.58975854547379569E-1
7.53383458646617754E9	4.62968928387828971E-1
7.54887218045114139E9	4.67045330805628023E-1
7.56390977443610346E9	4.71175849003839087E-1
7.57894736842106642E9	4.75328766775505862E-1
7.59398496240603027E9	4.79470007363281692E-1
7.60902255639099145E9	4.83563357063145993E-1
7.62406015037595353E9	4.87570777998636196E-1
7.63909774436091737E9	4.91452816027577022E-1
7.65413533834587678E9	4.95169106328441266E-1
7.66917293233084063E9	4.98678974865603397E-1
7.68421052631580359E9	5.01942128766539497E-1
7.69924812030076744E9	5.04919422886338953E-1
7.71428571428572951E9	5.07573683830162281E-1
7.72932330827068892E9	5.09870566903255185E-1
7.74436090225565277E9	5.11779416389039010E-1
7.75939849624061573E9	5.13274095775506467E-1
7.77443609022557958E9	5.14333752580320613E-1
7.78947368421054342E9	5.14943482679011133E-1
7.80451127819550283E9	5.15094861754579991E-1
7.81954887218046490E9	5.14786316663026255E-1
7.83458646616542875E9	5.14023316890947335E-1
7.84962406015038994E9	5.12818375358729561E-1
7.86466165413535556E9	5.11190857881344130E-1
7.87969924812031497E9	5.09166610797923624E-1
7.89473684210527882E9	5.06777425756121946E-1
7.90977443609024000E9	5.04060368604739573E-1
7.92481203007520207E9	5.01057005198893002E-1
7.93984962406016770E9	4.97812560288407457E-1
7.95488721804512711E9	4.94375046439849619E-1
7.96992481203009095E9	4.90794398292540990E-1
7.98496240601505480E9	4.87121643736086529E-1
8.00000000000001421E9	4.83408138334422599E-1
8.01503759398497984E9	4.79704883089746481E-1
8.03007518796993836E9	4.76061939013741409E-1
8.04511278195490220E9	4.72527945462409704E-1
8.06015037593986605E9	4.69149743197355740E-1
8.07518796992482990E9	4.65972097934551854E-1
8.09022556390979020E9	4.63037515878855910E-1
8.10526315789475049E9	4.60386139448560350E-1
8.12030075187971434E9	4.58055709006161038E-1
8.13533834586467819E9	4.56081574799218981E-1
8.15037593984964026E9	4.54496742307575019E-1
8.16541353383460411E9	4.53331933602753701E-1
8.18045112781956618E9	4.52615646967804874E-1
8.19548872180452825E9	4.52374196735476541E-1
8.21052631578949033E9	4.52631714946197850E-1
8.22556390977445417E9	4.53410095913452338E-1
8.24060150375941447E9	4.54728864076088612E-1
8.25563909774437654E9	4.56604944645278721E-1
8.27067669172933861E9	4.59052315634244401E-1
8.28571428571430069E9	4.62081519117466399E-1
8.30075187969926453E9	4.65699009369394101E-1
8.31578947368422838E9	4.69906316425058623E-1
8.33082706766918690E9	4.74699006350435138E-1
8.34586466165415253E9	4.80065425124626977E-1
8.36090225563911460E9	4.85985222804929062E-1
8.37593984962407845E9	4.92427670091724679E-1
8.39097744360904230E9	4.99349802181065261E-1
8.40601503759400259E9	5.06694456414738248E-1
8.42105263157896466E9	5.14388311680484822E-1
8.43609022556392674E9	5.22340088517431322E-1
8.45112781954888881E9	5.30439127027976820E-1
8.46616541353385266E9	5.38554619329966489E-1
8.48120300751881118E9	5.46535824486954702E-1
8.49624060150377503E9	5.54213621976619564E-1
8.51127819548873887E9	5.61403746139659532E-1
8.52631578947370272E9	5.67911968757237506E-1
8.54135338345866657E9	5.73541343984126595E-1
8.55639097744362687E9	5.78101394913572353E-1
8.57142857142858894E9	5.81418819446737700E-1
8.58646616541355101E9	5.83348965703210531E-1
8.60150375939851486E9	5.83787039043560796E-1
8.61654135338347693E9	5.82677831924550826E-1
8.63157894736843723E9	5.80022783847999079E-1
8.64661654135339930E9	5.75883416770515044E-1
8.66165413533836137E9	5.70380632109417007E-1
8.67669172932332700E9	5.63689921268151473E-1
8.69172932330828907E9	5.56033114479594559E-1
8.70676691729325114E9	5.47667749212491550E-1
8.72180451127821144E9	5.38875388140284795E-1
8.73684210526317884E9	5.29950224012169535E-1
8.75187969924813913E9	5.21189101737217531E-1
8.76691729323310298E9	5.12883736600705831E-1
8.78195488721806150E9	5.05315495597279174E-1
8.79699248120302535E9	4.98752705600674950E-1
8.81203007518798742E9	4.93450092692639686E-1
8.82706766917295127E9	4.89649633917687765E-1
8.84210526315791334E9	4.87581763868555385E-1
8.85714285714287541E9	4.87465425710163558E-1
8.87218045112783571E9	4.89504739570149727E-1
8.88721804511279956E9	4.93878869370397311E-1
8.90225563909776341E9	5.00719732029068254E-1
8.91729323308272548E9	5.10069249963584781E-1
8.93233082706768755E9	5.21803927648440435E-1
8.94736842105264962E9	5.35510779267286630E-1
8.96240601503761347E9	5.50299280227879528E-1
8.97744360902257554E9	5.64550002790684680E-1
8.99248120300753762E9	5.75652904515483765E-1
9.00751879699249969E9	5.79899646948501513E-1
9.02255639097745998E9	5.72841784047491487E-1
9.03759398496242383E9	5.50442771576395984E-1
9.05263157894738768E9	5.10923304018644586E-1
9.06766917293234975E9	4.56315466819652382E-1
9.08270676691731182E9	3.92330393110031839E-1
9.09774436090227567E9	3.26262409688819499E-1
9.11278195488723775E9	2.64377499866919052E-1
9.12781954887219982E9	2.10444740160113231E-1
9.14285714285716367E9	1.65756610962759332E-1
9.15789473684212396E9	1.29936433339822188E-1
9.17293233082708603E9	1.01797256059847996E-1
9.18796992481204988E9	7.99309303214432099E-2
9.20300751879701373E9	6.30154070974350944E-2
9.21804511278197403E9	4.99334091207688857E-2
9.23308270676693610E9	3.97914756108361711E-2
9.24812030075189817E9	3.18964014674238339E-2
9.26315789473686202E9	2.57189420117268597E-2
9.27819548872182409E9	2.08580983595188840E-2
9.29323308270678794E9	1.70107573660677236E-2
9.30827067669175179E9	1.39475807053516210E-2
9.32330827067671031E9	1.14945234851936373E-2
9.33834586466167416E9	9.51893245207398309E-3
9.35338345864663623E9	7.91918722043595302E-3
9.36842105263159830E9	6.61701053103319392E-3
9.38345864661656037E9	5.55176103644759777E-3
9.39849624060152244E9	4.67618877574407499E-3
9.41353383458648452E9	3.95326738603211680E-3
9.42857142857144837E9	3.35381942952227075E-3
9.44360902255641221E9	2.85472736898183399E-3
9.45864661654137606E9	2.43757858600072996E-3
9.47368421052633458E9	2.08763351429894151E-3
9.48872180451130021E9	1.79303549596552791E-3
9.50375939849626050E9	1.54420241285482018E-3
9.51879699248122435E9	1.33335574328155593E-3
9.53383458646618642E9	1.15415407431404238E-3
9.54887218045114672E9	1.00140643516050365E-3
9.56390977443611234E9	8.70846949165521345E-4
9.57894736842107264E9	7.58956834668180136E-4
9.59398496240603649E9	6.62823152200887655E-4
9.60902255639099678E9	5.80026209618730171E-4
9.62406015037595886E9	5.08549423475043127E-4
9.63909774436092448E9	4.46706858059856593E-4
9.65413533834588833E9	3.93084742316386571E-4
9.66917293233085040E9	3.46494086686545089E-4
9.68421052631581247E9	3.05932151045620593E-4
9.69924812030077454E9	2.70550998738762472E-4
9.71428571428573662E9	2.39631745577628452E-4
9.72932330827069691E9	2.12563402797164347E-4
9.74436090225566076E9	1.88825439128441297E-4
9.75939849624062283E9	1.67973364167436912E-4
9.77443609022558668E9	1.49626774350801917E-4
9.78947368421054875E9	1.33459412631692143E-4
9.80451127819551083E9	1.19190879904484803E-4
9.81954887218047290E9	1.06579705358278165E-4
9.83458646616543497E9	9.54175380965132902E-5
9.84962406015039704E9	8.55242665216140274E-5
9.86466165413536089E9	7.67439074601306181E-5
9.87969924812032296E9	6.89411355966127282E-5
9.89473684210528504E9	6.19983469017492617E-5
9.90977443609024711E9	5.58131684879387180E-5
9.92481203007521096E9	5.02963425745052373E-5
9.93984962406017303E9	4.53699246836886427E-5
9.95488721804513510E9	4.09657463635733965E-5
9.96992481203009717E9	3.70241010797067682E-5
9.98496240601505924E9	3.34926187802425623E-5
1.00000000000000000E10	3.03253002977331398E-5


