freq	Eq_Tx
4.00000000000000000E9	3.96381650085855153E-4
4.01503759398496296E9	4.01390344238104380E-4
4.03007518796992503E9	4.06549700836511096E-4
4.04511278195488622E9	4.11863719084998259E-4
4.06015037593985006E9	4.17336561351768687E-4
4.07518796992481214E9	4.22972559413547256E-4
4.09022556390977599E9	4.28776221028122428E-4
4.10526315789473806E9	4.34752236851601559E-4
4.12030075187969924E9	4.40905487717657607E-4
4.13533834586466220E9	4.47241052297653852E-4
4.15037593984962516E9	4.53764215161073636E-4
4.16541353383458635E9	4.60480475257583155E-4
4.18045112781955019E9	4.67395554842731187E-4
4.19548872180451315E9	4.74515408871390498E-4
4.21052631578947434E9	4.81846234883974400E-4
4.22556390977443730E9	4.89394483412447379E-4
4.24060150375940026E9	4.97166868934846740E-4
4.25563909774436233E9	5.05170381408568403E-4
4.27067669172932352E9	5.13412298415054380E-4
4.28571428571428648E9	5.21900197950197331E-4
4.30075187969925032E9	5.30641971897475528E-4
4.31578947368421151E9	5.39645840222743089E-4
4.33082706766917358E9	5.48920365932468890E-4
4.34586466165413743E9	5.58474470839878556E-4
4.36090225563909861E9	5.68317452186405969E-4
4.37593984962406246E9	5.78459000168842330E-4
4.39097744360902453E9	5.88909216426114401E-4
4.40601503759398661E9	5.99678633543179096E-4
4.42105263157894957E9	6.10778235633342792E-4
4.43609022556391164E9	6.22219480064419450E-4
4.45112781954887282E9	6.34014320398668207E-4
4.46616541353383667E9	6.46175230621076846E-4
4.48120300751879874E9	6.58715230736071966E-4
4.49624060150376170E9	6.71647913817525932E-4
4.51127819548872289E9	6.84987474603595281E-4
4.52631578947368673E9	6.98748739733909652E-4
4.54135338345864881E9	7.12947199733388270E-4
4.55639097744361088E9	7.27599042854585409E-4
4.57142857142857473E9	7.42721190898384798E-4
4.58646616541353591E9	7.58331337141043971E-4
4.60150375939849887E9	7.74447986505388641E-4
4.61654135338346094E9	7.91090498123602082E-4
4.63157894736842302E9	8.08279130449368921E-4
4.64661654135338598E9	8.26035089089661234E-4
4.66165413533834894E9	8.44380577538169774E-4
4.67669172932331101E9	8.63338851006193941E-4
4.69172932330827308E9	8.82934273561373395E-4
4.70676691729323515E9	9.03192378800489770E-4
4.72180451127819900E9	9.24139934299653198E-4
4.73684210526316107E9	9.45805010103717514E-4
4.75187969924812315E9	9.68217051536657536E-4
4.76691729323308522E9	9.91406956636706127E-4
4.78195488721804729E9	1.01540715854342078E-3
4.79699248120301025E9	1.04025171318918908E-3
4.81203007518797321E9	1.06597639267612321E-3
4.82706766917293528E9	1.09261878474867369E-3
4.84210526315789913E9	1.12021839880553431E-3
4.85714285714286031E9	1.14881677892991263E-3
4.87218045112782239E9	1.17845762445606406E-3
4.88721804511278446E9	1.20918691863190597E-3
4.90225563909774742E9	1.24105306598383969E-3
4.91729323308270949E9	1.27410703903991807E-3
4.93233082706767245E9	1.30840253512172322E-3
4.94736842105263541E9	1.34399614397545220E-3
4.96240601503759837E9	1.38094752707726420E-3
4.97744360902255956E9	1.41931960951944913E-3
4.99248120300752252E9	1.45917878546118862E-3
5.00751879699248548E9	1.50059513821290746E-3
5.02255639097744844E9	1.54364267611615369E-3
5.03759398496241051E9	1.58839958548263427E-3
5.05263157894737169E9	1.63494850196778230E-3
5.06766917293233465E9	1.68337680187640859E-3
5.08270676691729761E9	1.73377691503242670E-3
5.09774436090225969E9	1.78624666099172513E-3
5.11278195488722176E9	1.84088961053974187E-3
5.12781954887218472E9	1.89781547459324940E-3
5.14285714285714679E9	1.95714052282088025E-3
5.15789473684210797E9	2.01898803451516828E-3
5.17293233082707271E9	2.08348878448328723E-3
5.18796992481203478E9	2.15078156698916834E-3
5.20300751879699597E9	2.22101376106660098E-3
5.21804511278195982E9	2.29434194084410548E-3
5.23308270676692100E9	2.37093253487435884E-3
5.24812030075188574E9	2.45096253885262305E-3
5.26315789473684781E9	2.53462028654013194E-3
5.27819548872181077E9	2.62210628418773695E-3
5.29323308270677195E9	2.71363411428652856E-3
5.30827067669173402E9	2.80943141506052863E-3
5.32330827067669698E9	2.90974094277105788E-3
5.33834586466165906E9	3.01482172463034281E-3
5.35338345864662202E9	3.12495031092873177E-3
5.36842105263158498E9	3.24042213588262840E-3
5.38345864661654794E9	3.36155299771078475E-3
5.39849624060150823E9	3.48868066956720080E-3
5.41353383458647208E9	3.62216665420572470E-3
5.42857142857143327E9	3.76239809664705493E-3
5.44360902255639623E9	3.90978987067640604E-3
5.45864661654136007E9	4.06478685674708107E-3
5.47368421052632215E9	4.22786643081682634E-3
5.48872180451128422E9	4.39954118583606935E-3
5.50375939849624629E9	4.58036191006464222E-3
5.51879699248120925E9	4.77092084915523795E-3
5.53383458646617132E9	4.97185528204396299E-3
5.54887218045113428E9	5.18385144418082167E-3
5.56390977443609636E9	5.40764883556801745E-3
5.57894736842105932E9	5.64404495550283514E-3
5.59398496240602050E9	5.89390051092938538E-3
5.60902255639098435E9	6.15814515094933057E-3
5.62406015037594642E9	6.43778378642971916E-3
5.63909774436090849E9	6.73390356087256148E-3
5.65413533834587057E9	7.04768154689140669E-3
5.66917293233083353E9	7.38039325191984652E-3
5.68421052631579560E9	7.73342202729557648E-3
5.69924812030075856E9	8.10826948681737036E-3
5.71428571428572063E9	8.50656705444544414E-3
5.72932330827068359E9	8.93008877626750319E-3
5.74436090225564566E9	9.38076554942204233E-3
5.75939849624060862E9	9.86070094070557701E-3
5.77443609022556981E9	1.03721887904017107E-2
5.78947368421053188E9	1.09177328229150183E-2
5.80451127819549484E9	1.15000685154882332E-2
5.81954887218045780E9	1.21221875102085086E-2
5.83458646616542165E9	1.27873648932430561E-2
5.84962406015038372E9	1.34991897095035585E-2
5.86466165413534490E9	1.42615991315086665E-2
5.87969924812030786E9	1.50789167589867201E-2
5.89473684210527171E9	1.59558955917560530E-2
5.90977443609023290E9	1.68977662937629058E-2
5.92481203007519497E9	1.79102914521137802E-2
5.93984962406015704E9	1.89998266328802945E-2
5.95488721804512000E9	2.01733891469124282E-2
5.96992481203008207E9	2.14387355654340173E-2
5.98496240601504503E9	2.28044491685069950E-2
6.00000000000000711E9	2.42800386711913729E-2
6.01503759398496918E9	2.58760497539199674E-2
6.03007518796993214E9	2.76041911265772022E-2
6.04511278195489421E9	2.94774770807886366E-2
6.06015037593985717E9	3.15103887319149312E-2
6.07518796992481924E9	3.37190564198497089E-2
6.09022556390978131E9	3.61214660224366124E-2
6.10526315789474427E9	3.87376922306924687E-2
6.12030075187970724E9	4.15901621300439661E-2
6.13533834586466931E9	4.47039527091175870E-2
6.15037593984963138E9	4.81071261507706005E-2
6.16541353383459345E9	5.18311069098042232E-2
6.18045112781955819E9	5.59111045911556204E-2
6.19548872180452026E9	6.03865864299343791E-2
6.21052631578948144E9	6.53018026257370465E-2
6.22556390977444352E9	7.07063667387008365E-2
6.24060150375940559E9	7.66558915944364827E-2
6.25563909774436944E9	8.32126783717966134E-2
6.27067669172933329E9	9.04464523630190165E-2
6.28571428571429447E9	9.84351327754559691E-2
6.30075187969925654E9	1.07265615209820409E-1
