optIter	freq	Eq_Tx
1197	4.00000000000000000E9	9.34633367118509817E-2
1197	4.00300000000000011E9	9.39294032956389735E-2
1197	4.00600000000000023E9	9.43976409705384789E-2
1197	4.00899999999999945E9	9.48680588572922723E-2
1197	4.01199999999999957E9	9.53406661086233065E-2
1197	4.01499999999999968E9	9.58154719092455487E-2
1197	4.01799999999999979E9	9.62924854759051740E-2
1197	4.02099999999999991E9	9.67717160573888613E-2
1197	4.02399999999999913E9	9.72531729345362805E-2
1197	4.02699999999999925E9	9.77368654202716236E-2
1197	4.02999999999999936E9	9.82228028595962144E-2
1197	4.03299999999999947E9	9.87109946296143015E-2
1197	4.03599999999999959E9	9.92014501395274806E-2
1197	4.03899999999999970E9	9.96941788306458676E-2
1197	4.04199999999999982E9	1.00189190176388920E-1
1197	4.04499999999999993E9	1.00686493682277511E-1
1197	4.04800000000000004E9	1.01186098885934150E-1
1197	4.05100000000000016E9	1.01688015357072303E-1
1197	4.05400000000000027E9	1.02192252697493347E-1
1197	4.05700000000000038E9	1.02698820541057256E-1
1197	4.06000000000000050E9	1.03207728553677014E-1
1197	4.06300000000000061E9	1.03718986433296090E-1
1197	4.06600000000000072E9	1.04232603909855204E-1
1197	4.06899999999999995E9	1.04748590745275183E-1
1197	4.07200000000000006E9	1.05266956733421035E-1
1197	4.07500000000000018E9	1.05787711700066334E-1
1197	4.07800000000000029E9	1.06310865502850649E-1
1197	4.08100000000000041E9	1.06836428031247954E-1
1197	4.08399999999999963E9	1.07364409206505074E-1
1197	4.08699999999999974E9	1.07894818981602136E-1
1197	4.08999999999999986E9	1.08427667341192491E-1
1197	4.09299999999999997E9	1.08962964301549015E-1
1197	4.09600000000000009E9	1.09500719910491551E-1
1197	4.09899999999999931E9	1.10040944247326467E-1
1197	4.10199999999999942E9	1.10583647422775933E-1
1197	4.10499999999999954E9	1.11128839578894723E-1
1197	4.10799999999999965E9	1.11676530888990966E-1
1197	4.11099999999999977E9	1.12226731557550452E-1
1197	4.11399999999999988E9	1.12779451820129495E-1
1197	4.11699999999999999E9	1.13334701943270222E-1
1197	4.12000000000000011E9	1.13892492224396880E-1
1197	4.12300000000000022E9	1.14452832991711806E-1
1197	4.12600000000000033E9	1.15015734604081010E-1
1197	4.12899999999999956E9	1.15581207450919177E-1
1197	4.13199999999999967E9	1.16149261952071692E-1
1197	4.13499999999999979E9	1.16719908557686103E-1
1197	4.13799999999999990E9	1.17293157748075672E-1
1197	4.14100000000000001E9	1.17869020033583727E-1
1197	4.14400000000000013E9	1.18447505954440158E-1
1197	4.14700000000000024E9	1.19028626080613509E-1
1197	4.15000000000000036E9	1.19612391011643959E-1
1197	4.15300000000000047E9	1.20198811376494574E-1
1197	4.15600000000000058E9	1.20787897833375868E-1
1197	4.15899999999999981E9	1.21379661069571410E-1
1197	4.16199999999999992E9	1.21974111801255192E-1
1197	4.16500000000000004E9	1.22571260773308355E-1
1197	4.16800000000000015E9	1.23171118759115661E-1
1197	4.17100000000000026E9	1.23773696560375313E-1
1197	4.17399999999999949E9	1.24379005006876842E-1
1197	4.17699999999999960E9	1.24987054956293808E-1
1197	4.17999999999999972E9	1.25597857293959692E-1
1197	4.18299999999999983E9	1.26211422932643647E-1
1197	4.18599999999999994E9	1.26827762812290490E-1
1197	4.18900000000000006E9	1.27446887899807049E-1
1197	4.19200000000000017E9	1.28068809188772903E-1
1197	4.19500000000000028E9	1.28693537699214522E-1
1197	4.19800000000000040E9	1.29321084477312032E-1
1197	4.20100000000000051E9	1.29951460595131096E-1
1197	4.20399999999999974E9	1.30584677150330730E-1
1197	4.20699999999999985E9	1.31220745265878014E-1
1197	4.20999999999999996E9	1.31859676089739231E-1
1197	4.21300000000000008E9	1.32501480794570248E-1
1197	4.21600000000000019E9	1.33146170577393974E-1
1197	4.21899999999999942E9	1.33793756659273089E-1
1197	4.22199999999999953E9	1.34444250284971445E-1
1197	4.22499999999999964E9	1.35097662722604794E-1
1197	4.22799999999999976E9	1.35754005263283317E-1
1197	4.23099999999999987E9	1.36413289220745004E-1
1197	4.23399999999999999E9	1.37075525930981512E-1
1197	4.23700000000000010E9	1.37740726751842257E-1
1197	4.24000000000000021E9	1.38408903062650546E-1
1197	4.24300000000000033E9	1.39080066263789881E-1
1197	4.24600000000000044E9	1.39754227776280482E-1
1197	4.24899999999999967E9	1.40431399041359617E-1
1197	4.25199999999999978E9	1.41111591520039803E-1
1197	4.25499999999999989E9	1.41794816692659276E-1
1197	4.25800000000000001E9	1.42481086058422335E-1
1197	4.26100000000000012E9	1.43170411134923881E-1
1197	4.26400000000000023E9	1.43862803457665467E-1
1197	4.26700000000000035E9	1.44558274579560830E-1
1197	4.27000000000000046E9	1.45256836070440398E-1
1197	4.27300000000000058E9	1.45958499516507278E-1
1197	4.27600000000000069E9	1.46663276519830887E-1
1197	4.27899999999999991E9	1.47371178697789107E-1
1197	4.28200000000000003E9	1.48082217682516992E-1
1197	4.28500000000000014E9	1.48796405120339914E-1
1197	4.28800000000000026E9	1.49513752671186761E-1
1197	4.29100000000000037E9	1.50234272008001657E-1
1197	4.29399999999999959E9	1.50957974816129603E-1
1197	4.29699999999999971E9	1.51684872792700598E-1
1197	4.29999999999999982E9	1.52414977645994831E-1
1197	4.30299999999999994E9	1.53148301094788986E-1
1197	4.30600000000000005E9	1.53884854867699428E-1
1197	4.30899999999999928E9	1.54624650702500332E-1
1197	4.31199999999999939E9	1.55367700345431881E-1
1197	4.31499999999999950E9	1.56114015550508944E-1
1197	4.31799999999999962E9	1.56863608078775441E-1
1197	4.32099999999999973E9	1.57616489697590567E-1
1197	4.32399999999999984E9	1.58372672179863305E-1
1197	4.32699999999999996E9	1.59132167303297467E-1
1197	4.33000000000000007E9	1.59894986849602416E-1
1197	4.33300000000000018E9	1.60661142603695195E-1
1197	4.33600000000000030E9	1.61430646352890950E-1
1197	4.33900000000000041E9	1.62203509886070352E-1
1197	4.34200000000000053E9	1.62979744992833675E-1
1197	4.34500000000000064E9	1.63759363462637997E-1
1197	4.34800000000000075E9	1.64542377083913127E-1
1197	4.35100000000000087E9	1.65328797643173009E-1
1197	4.35400000000000009E9	1.66118636924089347E-1
1197	4.35700000000000021E9	1.66911906706571767E-1
1197	4.36000000000000032E9	1.67708618765807116E-1
1197	4.36300000000000043E9	1.68508784871303718E-1
1197	4.36600000000000055E9	1.69312416785890996E-1
1197	4.36899999999999977E9	1.70119526264723375E-1
1197	4.37199999999999989E9	1.70930125054255067E-1
1197	4.37500000000000000E9	1.71744224891208197E-1
1197	4.37800000000000011E9	1.72561837501486814E-1
1197	4.38100000000000023E9	1.73382974599121797E-1
1197	4.38399999999999945E9	1.74207647885157479E-1
1197	4.38699999999999957E9	1.75035869046531634E-1
1197	4.38999999999999968E9	1.75867649754945710E-1
1197	4.39299999999999979E9	1.76703001665687398E-1
1197	4.39599999999999991E9	1.77541936416468205E-1
1197	4.39899999999999913E9	1.78384465626208888E-1
