optIter	freq	Eq_Tx
1308	4.00000000000000000E9	1.73438979659701875E-2
1308	4.00300000000000011E9	1.73772313588599303E-2
1308	4.00600000000000023E9	1.74107684393799556E-2
1308	4.00899999999999945E9	1.74445102905249572E-2
1308	4.01199999999999957E9	1.74784580032853332E-2
1308	4.01499999999999968E9	1.75126126767138213E-2
1308	4.01799999999999979E9	1.75469754179978010E-2
1308	4.02099999999999991E9	1.75815473425275215E-2
1308	4.02399999999999913E9	1.76163295739657078E-2
1308	4.02699999999999925E9	1.76513232443214818E-2
1308	4.02999999999999936E9	1.76865294940191409E-2
1308	4.03299999999999947E9	1.77219494719726733E-2
1308	4.03599999999999959E9	1.77575843356570839E-2
1308	4.03899999999999970E9	1.77934352511829186E-2
1308	4.04199999999999982E9	1.78295033933705716E-2
1308	4.04499999999999993E9	1.78657899458239267E-2
1308	4.04800000000000004E9	1.79022961010070469E-2
1308	4.05100000000000016E9	1.79390230603192702E-2
1308	4.05400000000000027E9	1.79759720341737150E-2
1308	4.05700000000000038E9	1.80131442420722943E-2
1308	4.06000000000000050E9	1.80505409126854088E-2
1308	4.06300000000000061E9	1.80881632839309958E-2
1308	4.06600000000000072E9	1.81260126030520485E-2
1308	4.06899999999999995E9	1.81640901266989729E-2
1308	4.07200000000000006E9	1.82023971210095725E-2
1308	4.07500000000000018E9	1.82409348616902767E-2
1308	4.07800000000000029E9	1.82797046340985103E-2
1308	4.08100000000000041E9	1.83187077333270665E-2
1308	4.08399999999999963E9	1.83579454642854745E-2
1308	4.08699999999999974E9	1.83974191417864863E-2
1308	4.08999999999999986E9	1.84371300906303026E-2
1308	4.09299999999999997E9	1.84770796456918029E-2
1308	4.09600000000000009E9	1.85172691520054444E-2
1308	4.09899999999999931E9	1.85576999648540686E-2
1308	4.10199999999999942E9	1.85983734498575726E-2
1308	4.10499999999999954E9	1.86392909830609677E-2
1308	4.10799999999999965E9	1.86804539510246048E-2
1308	4.11099999999999977E9	1.87218637509165298E-2
1308	4.11399999999999988E9	1.87635217906015450E-2
1308	4.11699999999999999E9	1.88054294887352835E-2
