optIter	freq	Eq_Tx
1595	4.00000000000000000E9	1.81210141972094885E-2
1595	4.00300000000000011E9	1.81565037477194435E-2
1595	4.00600000000000023E9	1.81922051080939418E-2
1595	4.00899999999999945E9	1.82281194219918330E-2
1595	4.01199999999999957E9	1.82642478413459730E-2
1595	4.01499999999999968E9	1.83005915264324082E-2
1595	4.01799999999999979E9	1.83371516459460926E-2
1595	4.02099999999999991E9	1.83739293770717671E-2
1595	4.02399999999999913E9	1.84109259055565255E-2
1595	4.02699999999999925E9	1.84481424257869353E-2
1595	4.02999999999999936E9	1.84855801408606912E-2
1595	4.03299999999999947E9	1.85232402626641335E-2
1595	4.03599999999999959E9	1.85611240119466281E-2
1595	4.03899999999999970E9	1.85992326183983936E-2
1595	4.04199999999999982E9	1.86375673207276593E-2
1595	4.04499999999999993E9	1.86761293667373218E-2
1595	4.04800000000000004E9	1.87149200134050786E-2
1595	4.05100000000000016E9	1.87539405269614190E-2
1595	4.05400000000000027E9	1.87931921829714610E-2
1595	4.05700000000000038E9	1.88326762664130509E-2
1595	4.06000000000000050E9	1.88723940717596506E-2
1595	4.06300000000000061E9	1.89123469030627045E-2
1595	4.06600000000000072E9	1.89525360740323290E-2
1595	4.06899999999999995E9	1.89929629081229434E-2
1595	4.07200000000000006E9	1.90336287386167147E-2
1595	4.07500000000000018E9	1.90745349087077898E-2
1595	4.07800000000000029E9	1.91156827715881894E-2
1595	4.08100000000000041E9	1.91570736905355310E-2
1595	4.08399999999999963E9	1.91987090389977810E-2
1595	4.08699999999999974E9	1.92405902006830321E-2
1595	4.08999999999999986E9	1.92827185696472747E-2
1595	4.09299999999999997E9	1.93250955503850164E-2
1595	4.09600000000000009E9	1.93677225579175238E-2
1595	4.09899999999999931E9	1.94106010178853761E-2
1595	4.10199999999999942E9	1.94537323666404971E-2
1595	4.10499999999999954E9	1.94971180513375120E-2
1595	4.10799999999999965E9	1.95407595300280912E-2
1595	4.11099999999999977E9	1.95846582717563700E-2
1595	4.11399999999999988E9	1.96288157566517452E-2
1595	4.11699999999999999E9	1.96732334760267813E-2
1595	4.12000000000000011E9	1.97179129324734204E-2
1595	4.12300000000000022E9	1.97628556399611055E-2
1595	4.12600000000000033E9	1.98080631239348626E-2
1595	4.12899999999999956E9	1.98535369214153046E-2
1595	4.13199999999999967E9	1.98992785810989936E-2
1595	4.13499999999999979E9	1.99452896634607191E-2
1595	4.13799999999999990E9	1.99915717408538662E-2
1595	4.14100000000000001E9	2.00381263976153878E-2
1595	4.14400000000000013E9	2.00849552301689327E-2
1595	4.14700000000000024E9	2.01320598471315160E-2
1595	4.15000000000000036E9	2.01794418694168165E-2
1595	4.15300000000000047E9	2.02271029303453354E-2
1595	4.15600000000000058E9	2.02750446757506486E-2
1595	4.15899999999999981E9	2.03232687640891729E-2
1595	4.16199999999999992E9	2.03717768665498067E-2
1595	4.16500000000000004E9	2.04205706671657117E-2
1595	4.16800000000000015E9	2.04696518629254820E-2
1595	4.17100000000000026E9	2.05190221638875414E-2
1595	4.17399999999999949E9	2.05686832932929375E-2
1595	4.17699999999999960E9	2.06186369876815423E-2
1595	4.17999999999999972E9	2.06688849970082877E-2
1595	4.18299999999999983E9	2.07194290847622353E-2
1595	4.18599999999999994E9	2.07702710280805602E-2
1595	4.18900000000000006E9	2.08214126178744730E-2
1595	4.19200000000000017E9	2.08728556589433101E-2
1595	4.19500000000000028E9	2.09246019701030139E-2
1595	4.19800000000000040E9	2.09766533843047887E-2
1595	4.20100000000000051E9	2.10290117487610440E-2
1595	4.20399999999999974E9	2.10816789250699621E-2
1595	4.20699999999999985E9	2.11346567893433646E-2
1595	4.20999999999999996E9	2.11879472323336993E-2
1595	4.21300000000000008E9	2.12415521595633905E-2
1595	4.21600000000000019E9	2.12954734914544996E-2
1595	4.21899999999999942E9	2.13497131634611570E-2
1595	4.22199999999999953E9	2.14042731262017583E-2
1595	4.22499999999999964E9	2.14591553455932704E-2
1595	4.22799999999999976E9	2.15143618029861727E-2
1595	4.23099999999999987E9	2.15698944953012717E-2
1595	4.23399999999999999E9	2.16257554351684966E-2
1595	4.23700000000000010E9	2.16819466510638170E-2
1595	4.24000000000000021E9	2.17384701874527231E-2
1595	4.24300000000000033E9	2.17953281049309222E-2
1595	4.24600000000000044E9	2.18525224803663587E-2
1595	4.24899999999999967E9	2.19100554070458298E-2
1595	4.25199999999999978E9	2.19679289948204204E-2
1595	4.25499999999999989E9	2.20261453702527854E-2
1595	4.25800000000000001E9	2.20847066767667322E-2
1595	4.26100000000000012E9	2.21436150747970384E-2
1595	4.26400000000000023E9	2.22028727419409533E-2
1595	4.26700000000000035E9	2.22624818731121144E-2
1595	4.27000000000000046E9	2.23224446806968002E-2
1595	4.27300000000000058E9	2.23827633947066262E-2
1595	4.27600000000000069E9	2.24434402629401086E-2
1595	4.27899999999999991E9	2.25044775511398543E-2
1595	4.28200000000000003E9	2.25658775431545466E-2
1595	4.28500000000000014E9	2.26276425411013093E-2
1595	4.28800000000000026E9	2.26897748655293130E-2
1595	4.29100000000000037E9	2.27522768555867216E-2
1595	4.29399999999999959E9	2.28151508691864846E-2
1595	4.29699999999999971E9	2.28783992831766181E-2
1595	4.29999999999999982E9	2.29420244935111217E-2
1595	4.30299999999999994E9	2.30060289154208419E-2
1595	4.30600000000000005E9	2.30704149835893979E-2
1595	4.30899999999999928E9	2.31351851523274465E-2
1595	4.31199999999999939E9	2.32003418957507623E-2
1595	4.31499999999999950E9	2.32658877079614479E-2
1595	4.31799999999999962E9	2.33318251032251966E-2
1595	4.32099999999999973E9	2.33981566161578902E-2
1595	4.32399999999999984E9	2.34648848019076439E-2
1595	4.32699999999999996E9	2.35320122363434958E-2
1595	4.33000000000000007E9	2.35995415162422706E-2
1595	4.33300000000000018E9	2.36674752594795157E-2
1595	4.33600000000000030E9	2.37358161052216365E-2
1595	4.33900000000000041E9	2.38045667141201678E-2
1595	4.34200000000000053E9	2.38737297685077188E-2
1595	4.34500000000000064E9	2.39433079725959219E-2
1595	4.34800000000000075E9	2.40133040526753261E-2
1595	4.35100000000000087E9	2.40837207573181011E-2
1595	4.35400000000000009E9	2.41545608575808846E-2
1595	4.35700000000000021E9	2.42258271472122422E-2
1595	4.36000000000000032E9	2.42975224428599113E-2
1595	4.36300000000000043E9	2.43696495842820404E-2
1595	4.36600000000000055E9	2.44422114345580344E-2
1595	4.36899999999999977E9	2.45152108803041280E-2
1595	4.37199999999999989E9	2.45886508318901464E-2
1595	4.37500000000000000E9	2.46625342236594536E-2
1595	4.37800000000000011E9	2.47368640141467599E-2
1595	4.38100000000000023E9	2.48116431863048703E-2
1595	4.38399999999999945E9	2.48868747477291041E-2
1595	4.38699999999999957E9	2.49625617308842251E-2
1595	4.38999999999999968E9	2.50387071933370731E-2
1595	4.39299999999999979E9	2.51153142179860556E-2
1595	4.39599999999999991E9	2.51923859132990247E-2
1595	4.39899999999999913E9	2.52699254135487328E-2
1595	4.40199999999999925E9	2.53479358790530096E-2
1595	4.40499999999999936E9	2.54264204964173413E-2
1595	4.40799999999999947E9	2.55053824787794658E-2
1595	4.41099999999999959E9	2.55848250660566112E-2
1595	4.41399999999999970E9	2.56647515251942515E-2
1595	4.41699999999999982E9	2.57451651504200374E-2
1595	4.41999999999999993E9	2.58260692634966249E-2
1595	4.42300000000000004E9	2.59074672139816720E-2
1595	4.42600000000000016E9	2.59893623794858808E-2
1595	4.42900000000000027E9	2.60717581659370312E-2
1595	4.43200000000000038E9	2.61546580078432056E-2
1595	4.43500000000000050E9	2.62380653685646692E-2
1595	4.43800000000000061E9	2.63219837405816959E-2
1595	4.44100000000000072E9	2.64064166457709337E-2
1595	4.44399999999999995E9	2.64913676356790351E-2
1595	4.44700000000000006E9	2.65768402918046887E-2
1595	4.45000000000000018E9	2.66628382258799945E-2
1595	4.45300000000000029E9	2.67493650801549165E-2
1595	4.45600000000000041E9	2.68364245276876012E-2
1595	4.45899999999999963E9	2.69240202726333333E-2
1595	4.46199999999999974E9	2.70121560505407432E-2
1595	4.46499999999999986E9	2.71008356286469265E-2
1595	4.46799999999999997E9	2.71900628061797756E-2
1595	4.47100000000000009E9	2.72798414146602708E-2
1595	4.47399999999999931E9	2.73701753182102081E-2
1595	4.47699999999999942E9	2.74610684138607786E-2
1595	4.47999999999999954E9	2.75525246318665973E-2
1595	4.48299999999999965E9	2.76445479360210644E-2
1595	4.48599999999999977E9	2.77371423239777704E-2
1595	4.48899999999999988E9	2.78303118275712702E-2
1595	4.49199999999999999E9	2.79240605131446440E-2
1595	4.49500000000000011E9	2.80183924818792374E-2
1595	4.49800000000000022E9	2.81133118701278750E-2
1595	4.50100000000000033E9	2.82088228497508142E-2
1595	4.50399999999999956E9	2.83049296284570495E-2
1595	4.50699999999999967E9	2.84016364501470520E-2
1595	4.50999999999999979E9	2.84989475952611659E-2
1595	4.51299999999999990E9	2.85968673811299245E-2
1595	4.51600000000000001E9	2.86954001623285437E-2
1595	4.51900000000000013E9	2.87945503310364526E-2
1595	4.52200000000000024E9	2.88943223173981911E-2
1595	4.52500000000000036E9	2.89947205898908944E-2
1595	4.52800000000000047E9	2.90957496556927353E-2
1595	4.53100000000000058E9	2.91974140610578825E-2
1595	4.53399999999999981E9	2.92997183916930526E-2
1595	4.53699999999999992E9	2.94026672731408256E-2
1595	4.54000000000000004E9	2.95062653711638045E-2
1595	4.54300000000000015E9	2.96105173921346099E-2
1595	4.54600000000000026E9	2.97154280834321582E-2
1595	4.54899999999999949E9	2.98210022338358849E-2
1595	4.55199999999999960E9	2.99272446739308506E-2
1595	4.55499999999999972E9	3.00341602765140614E-2
1595	4.55799999999999983E9	3.01417539570043047E-2
1595	4.56099999999999994E9	3.02500306738582792E-2
1595	4.56400000000000006E9	3.03589954289897257E-2
