optIter	freq	Eq_Tx
1488	4.00000000000000000E9	5.07301576320229231E-2
1488	4.00300000000000011E9	5.09243941760244478E-2
1488	4.00600000000000023E9	5.11196307291428198E-2
1488	4.00899999999999945E9	5.13158740799974122E-2
1488	4.01199999999999957E9	5.15131310689023270E-2
1488	4.01499999999999968E9	5.17114085882913077E-2
1488	4.01799999999999979E9	5.19107135831642719E-2
1488	4.02099999999999991E9	5.21110530515220738E-2
1488	4.02399999999999913E9	5.23124340448080183E-2
1488	4.02699999999999925E9	5.25148636683645442E-2
1488	4.02999999999999936E9	5.27183490818767986E-2
1488	4.03299999999999947E9	5.29228974998346047E-2
1488	4.03599999999999959E9	5.31285161919881332E-2
1488	4.03899999999999970E9	5.33352124838144448E-2
1488	4.04199999999999982E9	5.35429937569866876E-2
1488	4.04499999999999993E9	5.37518674498417148E-2
1488	4.04800000000000004E9	5.39618410578603225E-2
1488	4.05100000000000016E9	5.41729221341448763E-2
1488	4.05400000000000027E9	5.43851182899090091E-2
1488	4.05700000000000038E9	5.45984371949586134E-2
1488	4.06000000000000050E9	5.48128865781899677E-2
1488	4.06300000000000061E9	5.50284742280880401E-2
1488	4.06600000000000072E9	5.52452079932212037E-2
1488	4.06899999999999995E9	5.54630957827548876E-2
1488	4.07200000000000006E9	5.56821455669582210E-2
1488	4.07500000000000018E9	5.59023653777182616E-2
1488	4.07800000000000029E9	5.61237633090585408E-2
1488	4.08100000000000041E9	5.63463475176665618E-2
1488	4.08399999999999963E9	5.65701262234162172E-2
1488	4.08699999999999974E9	5.67951077099042489E-2
1488	4.08999999999999986E9	5.70213003249853223E-2
1488	4.09299999999999997E9	5.72487124813168968E-2
1488	4.09600000000000009E9	5.74773526569006510E-2
1488	4.09899999999999931E9	5.77072293956358529E-2
1488	4.10199999999999942E9	5.79383513078775181E-2
1488	4.10499999999999954E9	5.81707270709923741E-2
1488	4.10799999999999965E9	5.84043654299254555E-2
1488	4.11099999999999977E9	5.86392751977750315E-2
1488	4.11399999999999988E9	5.88754652563590319E-2
1488	4.11699999999999999E9	5.91129445568002598E-2
1488	4.12000000000000011E9	5.93517221201097644E-2
1488	4.12300000000000022E9	5.95918070377769560E-2
1488	4.12600000000000033E9	5.98332084723619229E-2
1488	4.12899999999999956E9	6.00759356580965509E-2
1488	4.13199999999999967E9	6.03199979014890975E-2
1488	4.13499999999999979E9	6.05654045819358000E-2
1488	4.13799999999999990E9	6.08121651523302553E-2
1488	4.14100000000000001E9	6.10602891396882530E-2
1488	4.14400000000000013E9	6.13097861457701221E-2
1488	4.14700000000000024E9	6.15606658477142599E-2
1488	4.15000000000000036E9	6.18129379986656513E-2
1488	4.15300000000000047E9	6.20666124284251364E-2
