freq	Eq_Tx
4.00000000000000000E9	1.71568614978096368E-4
4.01503759398496296E9	1.74890382549573675E-4
4.03007518796992503E9	1.78327306880946734E-4
4.04511278195488622E9	1.81883620831572435E-4
4.06015037593985006E9	1.85563758063963191E-4
4.07518796992481214E9	1.89372363125650356E-4
4.09022556390977599E9	1.93314302135163674E-4
4.10526315789473806E9	1.97394674110532797E-4
4.12030075187969924E9	2.01618822980885781E-4
4.13533834586466220E9	2.05992350324853080E-4
4.15037593984962516E9	2.10521128882953068E-4
4.16541353383458635E9	2.15211316894169347E-4
4.18045112781955019E9	2.20069373310909411E-4
4.19548872180451315E9	2.25102073950344961E-4
4.21052631578947434E9	2.30316528644713170E-4
4.22556390977443730E9	2.35720199457463453E-4
4.24060150375940026E9	2.41320920037416631E-4
4.25563909774436233E9	2.47126916188483037E-4
4.27067669172932352E9	2.53146827738274016E-4
4.28571428571428648E9	2.59389731795371103E-4
4.30075187969925032E9	2.65865167491780152E-4
4.31578947368421151E9	2.72583162314851535E-4
4.33082706766917358E9	2.79554260140482302E-4
4.34586466165413743E9	2.86789551088737316E-4
4.36090225563909861E9	2.94300703332001312E-4
4.37593984962406246E9	3.02099996996344267E-4
4.39097744360902453E9	3.10200360308211742E-4
4.40601503759398661E9	3.18615408149623480E-4
4.42105263157894957E9	3.27359483199951073E-4
4.43609022556391164E9	3.36447699854826920E-4
4.45112781954887282E9	3.45895991129921399E-4
4.46616541353383667E9	3.55721158773133173E-4
4.48120300751879874E9	3.65940926828093049E-4
4.49624060150376170E9	3.76573998911516217E-4
4.51127819548872289E9	3.87640119489045620E-4
4.52631578947368673E9	3.99160139458463092E-4
4.54135338345864881E9	4.11156086375058205E-4
4.55639097744361088E9	4.23651239682611980E-4
4.57142857142857473E9	4.36670211344930514E-4
4.58646616541353591E9	4.50239032306913245E-4
4.60150375939849887E9	4.64385245251529444E-4
4.61654135338346094E9	4.79138004160459019E-4
4.63157894736842302E9	4.94528181230457520E-4
4.64661654135338598E9	5.10588481747463696E-4
4.66165413533834894E9	5.27353567574244586E-4
4.67669172932331101E9	5.44860189966531205E-4
4.69172932330827308E9	5.63147332498278708E-4
4.70676691729323515E9	5.82256364948067429E-4
4.72180451127819900E9	6.02231209077662388E-4
4.73684210526316107E9	6.23118517320642695E-4
4.75187969924812315E9	6.44967865494732084E-4
4.76691729323308522E9	6.67831960756799958E-4
4.78195488721804729E9	6.91766866136286929E-4
4.79699248120301025E9	7.16832243110572254E-4
4.81203007518797321E9	7.43091613829097497E-4
4.82706766917293528E9	7.70612644748490538E-4
4.84210526315789913E9	7.99467453616003354E-4
4.85714285714286031E9	8.29732941930163470E-4
4.87218045112782239E9	8.61491155221584393E-4
4.88721804511278446E9	8.94829673732233744E-4
4.90225563909774742E9	9.29842036335395328E-4
4.91729323308270949E9	9.66628200829244655E-4
4.93233082706767245E9	1.00529504406181180E-3
4.94736842105263541E9	1.04595690570608801E-3
4.96240601503759837E9	1.08873617990513849E-3
4.97744360902255956E9	1.13376395945708275E-3
4.99248120300752252E9	1.18118073770740240E-3
5.00751879699248548E9	1.23113717387622312E-3
5.02255639097744844E9	1.28379492817140228E-3
5.03759398496241051E9	1.33932757373591294E-3
5.05263157894737169E9	1.39792159326083310E-3
5.06766917293233465E9	1.45977746896973315E-3
5.08270676691729761E9	1.52511087566403125E-3
5.09774436090225969E9	1.59415398762223459E-3
5.11278195488722176E9	1.66715691138525224E-3
5.12781954887218472E9	1.74438925785711785E-3
5.14285714285714679E9	1.82614186871931672E-3
5.15789473684210797E9	1.91272871393165622E-3
5.17293233082707271E9	2.00448897908791679E-3
5.18796992481203478E9	2.10178936365591795E-3
5.20300751879699597E9	2.20502661368267550E-3
5.21804511278195982E9	2.31463031543639319E-3
5.23308270676692100E9	2.43106597973229555E-3
5.24812030075188574E9	2.55483845040285695E-3
5.26315789473684781E9	2.68649567459365546E-3
5.27819548872181077E9	2.82663287735802404E-3
5.29323308270677195E9	2.97589718848381857E-3
5.30827067669173402E9	3.13499277569999846E-3
5.32330827067669698E9	3.30468654549963681E-3
5.33834586466165906E9	3.48581448091271406E-3
5.35338345864662202E9	3.67928869480842557E-3
5.36842105263158498E9	3.88610528789366505E-3
5.38345864661654794E9	4.10735311269394643E-3
5.39849624060150823E9	4.34422355870442711E-3
5.41353383458647208E9	4.59802148984668069E-3
5.42857142857143327E9	4.87017748370003556E-3
5.44360902255639623E9	5.16226154304934681E-3
5.45864661654136007E9	5.47599847456026545E-3
5.47368421052632215E9	5.81328515735014584E-3
5.48872180451128422E9	6.17620995646545090E-3
5.50375939849624629E9	6.56707457349555668E-3
5.51879699248120925E9	6.98841866953465818E-3
5.53383458646617132E9	7.44304764539196739E-3
5.54887218045113428E9	7.93406402140263545E-3
5.56390977443609636E9	8.46490292567607483E-3
5.57894736842105932E9	9.03937227654580688E-3
5.59398496240602050E9	9.66169833403657385E-3
5.60902255639098435E9	1.03365773982189224E-2
5.62406015037594642E9	1.10692345515441559E-2
5.63909774436090849E9	1.18654904801031513E-2
5.65413533834587057E9	1.27318375679350981E-2
5.66917293233083353E9	1.36755266421044763E-2
5.68421052631579560E9	1.47046659575060401E-2
5.69924812030075856E9	1.58283342527774629E-2
5.71428571428572063E9	1.70567099858070192E-2
5.72932330827068359E9	1.84012191725720142E-2
5.74436090225564566E9	1.98747046092924395E-2
5.75939849624060862E9	2.14916196570727980E-2
5.77443609022556981E9	2.32682502103007982E-2
5.78947368421053188E9	2.52229689521144440E-2
5.80451127819549484E9	2.73765265142876668E-2
5.81954887218045780E9	2.97523846896320343E-2
5.83458646616542165E9	3.23770973659734063E-2
5.84962406015038372E9	3.52807453189669395E-2
5.86466165413534490E9	3.84974313496863374E-2
5.87969924812030786E9	4.20658423809640247E-2
5.89473684210527171E9	4.60298848843839448E-2
5.90977443609023290E9	5.04393991803172259E-2
5.92481203007519497E9	5.53509564257637798E-2
5.93984962406015704E9	6.08287390412030327E-2
5.95488721804512000E9	6.69455003215954214E-2
5.96992481203008207E9	7.37835912013119888E-2
5.98496240601504503E9	8.14360304953616598E-2
6.00000000000000711E9	9.00075779857311709E-2
6.01503759398496918E9	9.96157456610382042E-2
6.03007518796993214E9	1.10391649097024169E-1
6.04511278195489421E9	1.22480556003058938E-1
6.06015037593985717E9	1.36041930070880923E-1
6.07518796992481924E9	1.51248693931007172E-1
6.09022556390978131E9	1.68285345724465851E-1
6.10526315789474427E9	1.87344464014564283E-1
6.12030075187970724E9	2.08621037019900069E-1
6.13533834586466931E9	2.32303977109627446E-1
6.15037593984963138E9	2.58564168641670555E-1
6.16541353383459345E9	2.87538504531060202E-1
6.18045112781955819E9	3.19309671288093178E-1
6.19548872180452026E9	3.53882028880191557E-1
6.21052631578948144E9	3.91154866389968081E-1
6.22556390977444352E9	4.30895592578127484E-1
6.24060150375940559E9	4.72716897112696355E-1
6.25563909774436944E9	5.16063241692958208E-1
6.27067669172933329E9	5.60212641751352525E-1
6.28571428571429447E9	6.04298907514819206E-1
6.30075187969925654E9	6.47356835616393678E-1
6.31578947368421950E9	6.88388355354937609E-1
6.33082706766918157E9	7.26442272675772571E-1
6.34586466165414453E9	7.60695722664507912E-1
6.36090225563910838E9	7.90523587138883599E-1
6.37593984962406957E9	8.15544024635822140E-1
6.39097744360902986E9	8.35633498560057042E-1
6.40601503759399371E9	8.50911492034535399E-1
6.42105263157895667E9	8.61701150080412859E-1
6.43609022556391874E9	8.68475637145366797E-1
