freq	Eq_Tx
4.00000000000000000E9	6.03010398921545043E-4
4.01503759398496296E9	6.26212260221781314E-4
4.03007518796992503E9	6.50611395166254525E-4
4.04511278195488622E9	6.76280527923587194E-4
4.06015037593985006E9	7.03297501195230446E-4
4.07518796992481214E9	7.31745682867439573E-4
4.09022556390977599E9	7.61714408725736014E-4
4.10526315789473806E9	7.93299464758502904E-4
4.12030075187969924E9	8.26603612950556155E-4
4.13533834586466220E9	8.61737164888389273E-4
4.15037593984962516E9	8.98818607968626715E-4
4.16541353383458635E9	9.37975289523883404E-4
4.18045112781955019E9	9.79344164767214487E-4
4.19548872180451315E9	1.02307261511153125E-3
4.21052631578947434E9	1.06931934415615215E-3
4.22556390977443730E9	1.11825535945462873E-3
4.24060150375940026E9	1.17006504910318188E-3
4.25563909774436233E9	1.22494736322603237E-3
4.27067669172932352E9	1.28311711159940534E-3
4.28571428571428648E9	1.34480638996723734E-3
4.30075187969925032E9	1.41026614907636993E-3
4.31578947368421151E9	1.47976792212255637E-3
4.33082706766917358E9	1.55360572816924325E-3
4.34586466165413743E9	1.63209817121715872E-3
4.36090225563909861E9	1.71559075698600294E-3
4.37593984962406246E9	1.80445845216608447E-3
4.39097744360902453E9	1.89910851394652469E-3
4.40601503759398661E9	1.99998362106771777E-3
4.42105263157894957E9	2.10756534155809350E-3
4.43609022556391164E9	2.22237797672447979E-3
4.45112781954887282E9	2.34499282598480985E-3
4.46616541353383667E9	2.47603292280560927E-3
4.48120300751879874E9	2.61617829845647698E-3
4.49624060150376170E9	2.76617183760453500E-3
4.51127819548872289E9	2.92682579807487642E-3
4.52631578947368673E9	3.09902907653194770E-3
4.54135338345864881E9	3.28375531253922226E-3
4.55639097744361088E9	3.48207193560913675E-3
4.57142857142857473E9	3.69515027365434134E-3
4.58646616541353591E9	3.92427685690629025E-3
4.60150375939849887E9	4.17086606912213398E-3
4.61654135338346094E9	4.43647431801998859E-3
4.63157894736842302E9	4.72281591964206182E-3
4.64661654135338598E9	5.03178091707134012E-3
4.66165413533834894E9	5.36545508292534201E-3
4.67669172932331101E9	5.72614238766089745E-3
4.69172932330827308E9	6.11639025228069144E-3
4.70676691729323515E9	6.53901794482606569E-3
4.72180451127819900E9	6.99714852533164677E-3
4.73684210526316107E9	7.49424479385491082E-3
4.75187969924812315E9	8.03414975077420479E-3
4.76691729323308522E9	8.62113213752232355E-3
4.78195488721804729E9	9.25993768868675460E-3
4.79699248120301025E9	9.95584679180385557E-3
4.81203007518797321E9	1.07147393173476968E-2
4.82706766917293528E9	1.15431674453497601E-2
4.84210526315789913E9	1.24484373724229402E-2
4.85714285714286031E9	1.34387008271870068E-2
4.87218045112782239E9	1.45230573440212618E-2
4.88721804511278446E9	1.57116682317193268E-2
4.90225563909774742E9	1.70158831071235950E-2
4.91729323308270949E9	1.84483797196034494E-2
4.93233082706767245E9	2.00233175372555161E-2
4.94736842105263541E9	2.17565051557197231E-2
4.96240601503759837E9	2.36655809672016204E-2
4.97744360902255956E9	2.57702056149548442E-2
4.99248120300752252E9	2.80922634599380849E-2
5.00751879699248548E9	3.06560684800756711E-2
5.02255639097744844E9	3.34885675593988186E-2
5.03759398496241051E9	3.66195308280599363E-2
5.05263157894737169E9	4.00817143858616642E-2
5.06766917293233465E9	4.39109751730135400E-2
5.08270676691729761E9	4.81463107518888034E-2
5.09774436090225969E9	5.28297882088710047E-2
5.11278195488722176E9	5.80063163000488569E-2
5.12781954887218472E9	6.37232036450891570E-2
5.14285714285714679E9	7.00294339672846622E-2
5.15789473684210797E9	7.69745785215773104E-2
5.17293233082707271E9	8.46072583573546666E-2
5.18796992481203478E9	9.29730686050162447E-2
5.20300751879699597E9	1.02111888686311336E-1
5.21804511278195982E9	1.12054532732735268E-1
5.23308270676692100E9	1.22818750794269516E-1
5.24812030075188574E9	1.34404680078922145E-1
5.26315789473684781E9	1.46789969403899079E-1
5.27819548872181077E9	1.59924954692259469E-1
5.29323308270677195E9	1.73728432049534742E-1
5.30827067669173402E9	1.88084725317235257E-1
5.32330827067669698E9	2.02842829040148631E-1
5.33834586466165906E9	2.17818369075198159E-1
5.35338345864662202E9	2.32798913001275576E-1
5.36842105263158498E9	2.47552763827442490E-1
5.38345864661654794E9	2.61840820430888144E-1
5.39849624060150823E9	2.75430487941788815E-1
5.41353383458647208E9	2.88110120217404786E-1
5.42857142857143327E9	2.99702227759712159E-1
5.44360902255639623E9	3.10073786466246126E-1
5.45864661654136007E9	3.19142433570982131E-1
5.47368421052632215E9	3.26878027177023300E-1
5.48872180451128422E9	3.33299795149121936E-1
5.50375939849624629E9	3.38469924251571408E-1
5.51879699248120925E9	3.42484815895360883E-1
5.53383458646617132E9	3.45465324367552018E-1
5.54887218045113428E9	3.47547141999665588E-1
5.56390977443609636E9	3.48872195772946103E-1
5.57894736842105932E9	3.49581571297251337E-1
5.59398496240602050E9	3.49810161381260709E-1
5.60902255639098435E9	3.49682992358606359E-1
5.62406015037594642E9	3.49313025277862632E-1
5.63909774436090849E9	3.48800152522996587E-1
5.65413533834587057E9	3.48231094118653717E-1
5.66917293233083353E9	3.47679920431961120E-1
5.68421052631579560E9	3.47208970675157280E-1
5.69924812030075856E9	3.46869985979895734E-1
5.71428571428572063E9	3.46705323294625956E-1
5.72932330827068359E9	3.46749157450014867E-1
5.74436090225564566E9	3.47028611777571250E-1
5.75939849624060862E9	3.47564782723228261E-1
5.77443609022556981E9	3.48373641938541212E-1
5.78947368421053188E9	3.49466811670775002E-1
5.80451127819549484E9	3.50852217237617570E-1
5.81954887218045780E9	3.52534625141589331E-1
5.83458646616542165E9	3.54516077918976213E-1
5.84962406015038372E9	3.56796237875762356E-1
5.86466165413534490E9	3.59372651992209802E-1
5.87969924812030786E9	3.62240949871908580E-1
5.89473684210527171E9	3.65394985939428718E-1
5.90977443609023290E9	3.68826936327462906E-1
5.92481203007519497E9	3.72527360146212683E-1
5.93984962406015704E9	3.76485234149943526E-1
5.95488721804512000E9	3.80687969230555812E-1
5.96992481203008207E9	3.85121416670650918E-1
5.98496240601504503E9	3.89769871658907752E-1
6.00000000000000711E9	3.94616081175329469E-1
6.01503759398496918E9	3.99641262952649967E-1
6.03007518796993214E9	4.04825141768766983E-1
6.04511278195489421E9	4.10146008778591931E-1
6.06015037593985717E9	4.15580808910065524E-1
6.07518796992481924E9	4.21105260493941902E-1
6.09022556390978131E9	4.26694010245078470E-1
6.10526315789474427E9	4.32320825455623581E-1
6.12030075187970724E9	4.37958823805499797E-1
6.13533834586466931E9	4.43580739572113902E-1
6.15037593984963138E9	4.49159223280721687E-1
6.16541353383459345E9	4.54667170051533898E-1
6.18045112781955819E9	4.60078070159891084E-1
6.19548872180452026E9	4.65366373736139938E-1
6.21052631578948144E9	4.70507860200145345E-1
6.22556390977444352E9	4.75480002057564377E-1
6.24060150375940559E9	4.80262312169976280E-1
6.25563909774436944E9	4.84836663615215446E-1
6.27067669172933329E9	4.89187571809120669E-1
6.28571428571429447E9	4.93302429658345343E-1
6.30075187969925654E9	4.97171688107851306E-1
6.31578947368421950E9	5.00788976448534306E-1
6.33082706766918157E9	5.04151159040901931E-1
6.34586466165414453E9	5.07258327547865839E-1
6.36090225563910838E9	5.10113730202511206E-1
6.37593984962406957E9	5.12723641917478012E-1
6.39097744360902986E9	5.15097181041109309E-1
6.40601503759399371E9	5.17246080177879008E-1
6.42105263157895667E9	5.19184419647728568E-1
6.43609022556391874E9	5.20928332828838947E-1
6.45112781954888170E9	5.22495692815977186E-1
6.46616541353384378E9	5.23905789568731883E-1
6.48120300751880585E9	5.25179006083813960E-1
6.49624060150376881E9	5.26336501182965932E-1
6.51127819548873088E9	5.27399905351943676E-1
6.52631578947369206E9	5.28391034785621994E-1
6.54135338345865591E9	5.29331627473372368E-1
6.55639097744361798E9	5.30243103869204369E-1
6.57142857142858094E9	5.31146353491314649E-1
6.58646616541354479E9	5.32061547728342177E-1
6.60150375939850598E9	5.33007978222152445E-1
6.61654135338346805E9	5.34003919463111920E-1
6.63157894736843012E9	5.35066513676247801E-1
6.64661654135339397E9	5.36211675687600575E-1
6.66165413533835515E9	5.37454015226860005E-1
6.67669172932331811E9	5.38806774027199431E-1
6.69172932330828019E9	5.40281775106680850E-1
6.70676691729324137E9	5.41889381738119802E-1
6.72180451127820788E9	5.43638463817512463E-1
6.73684210526316996E9	5.45536369607478377E-1
6.75187969924813114E9	5.47588901147969587E-1
6.76691729323309410E9	5.49800291978715183E-1
6.78195488721805440E9	5.52173186197070454E-1
6.79699248120301736E9	5.54708618272621301E-1
6.81203007518798120E9	5.57405993449448545E-1
6.82706766917294328E9	5.60263068982545764E-1
6.84210526315790624E9	5.63275936870715199E-1
6.85714285714286831E9	5.66439009157990814E-1
6.87218045112782949E9	5.69745007272888238E-1
6.88721804511279334E9	5.73184957249632365E-1
6.90225563909775452E9	5.76748193018708477E-1
6.91729323308271660E9	5.80422370251368669E-1
6.93233082706768045E9	5.84193493480087334E-1
6.94736842105264429E9	5.88045959376014782E-1
6.96240601503760548E9	5.91962619126979472E-1
6.97744360902256755E9	5.95924862805555478E-1
6.99248120300752873E9	5.99912728426799546E-1
7.00751879699249258E9	6.03905038052552268E-1
7.02255639097745465E9	6.07879562790316275E-1
7.03759398496241850E9	6.11813217853122016E-1
7.05263157894737880E9	6.15682287993479438E-1
7.06766917293234087E9	6.19462682612308235E-1
7.08270676691730472E9	6.23130218696483951E-1
7.09774436090226857E9	6.26660928494486491E-1
7.11278195488723064E9	6.30031387549421495E-1
7.12781954887219182E9	6.33219057435697597E-1
7.14285714285715478E9	6.36202636362211571E-1
7.15789473684211508E9	6.38962409788608277E-1
7.17293233082708070E9	6.41480592429798691E-1
7.18796992481204278E9	6.43741652567711320E-1
7.20300751879700396E9	6.45732609506318589E-1
7.21804511278196781E9	6.47443295333352520E-1
7.23308270676693077E9	6.48866572903244609E-1
7.24812030075189284E9	6.49998503114467407E-1
7.26315789473685403E9	6.50838456076002192E-1
7.27819548872181610E9	6.51389162569585878E-1
7.29323308270677995E9	6.51656704221506544E-1
7.30827067669174291E9	6.51650442889179615E-1
7.32330827067670498E9	6.51382891825695509E-1
7.33834586466166705E9	6.50869533094861197E-1
7.35338345864662823E9	6.50128587366603750E-1
7.36842105263159208E9	6.49180743544536032E-1
7.38345864661655327E9	6.48048856605993873E-1
7.39849624060151712E9	6.46757622541044519E-1
7.41353383458648274E9	6.45333239360271449E-1
7.42857142857144215E9	6.43803062828564254E-1
7.44360902255640422E9	6.42195264922151932E-1
7.45864661654136718E9	6.40538502063716653E-1
7.47368421052632925E9	6.38861599040410422E-1
7.48872180451129132E9	6.37193253229420353E-1
7.50375939849625251E9	6.35561762420700838E-1
7.51879699248121813E9	6.33994778203636056E-1
7.53383458646617754E9	6.32519085631057898E-1
7.54887218045114139E9	6.31160408734300038E-1
7.56390977443610346E9	6.29943240468180754E-1
7.57894736842106642E9	6.28890694834560815E-1
7.59398496240603027E9	6.28024378275743000E-1
7.60902255639099145E9	6.27364276944819910E-1
7.62406015037595353E9	6.26928656143473173E-1
7.63909774436091737E9	6.26733968058847246E-1
7.65413533834587678E9	6.26794763919867393E-1
7.66917293233084063E9	6.27123606819304058E-1
7.68421052631580359E9	6.27730981703931157E-1
7.69924812030076744E9	6.28625199416756786E-1
7.71428571428572951E9	6.29812292183459377E-1
7.72932330827068892E9	6.31295898573889147E-1
7.74436090225565277E9	6.33077136748254965E-1
7.75939849624061573E9	6.35154465727832473E-1
7.77443609022557958E9	6.37523535525565421E-1
7.78947368421054342E9	6.40177028244787039E-1
7.80451127819550283E9	6.43104493712763148E-1
7.81954887218046490E9	6.46292184859011964E-1
7.83458646616542875E9	6.49722899861932746E-1
7.84962406015038994E9	6.53375840036730082E-1
7.86466165413535556E9	6.57226494461905553E-1
7.87969924812031497E9	6.61246564346735699E-1
7.89473684210527882E9	6.65403941995966974E-1
7.90977443609024000E9	6.69662760756337505E-1
7.92481203007520207E9	6.73983533317955441E-1
7.93984962406016770E9	6.78323395943570251E-1
7.95488721804512711E9	6.82636475342382631E-1
7.96992481203009095E9	6.86874392729095007E-1
7.98496240601505480E9	6.90986915888846909E-1
