freq	Eq_Tx
4.00000000000000000E9	9.25883422873287643E-4
4.01503759398496296E9	9.66627363451742738E-4
4.03007518796992503E9	1.00971407045668160E-3
4.04511278195488622E9	1.05530240177959467E-3
4.06015037593985006E9	1.10356365338110196E-3
4.07518796992481214E9	1.15468265939092118E-3
4.09022556390977599E9	1.20885900072652785E-3
4.10526315789473806E9	1.26630833402986176E-3
4.12030075187969924E9	1.32726385411737535E-3
4.13533834586466220E9	1.39197790471795679E-3
4.15037593984962516E9	1.46072375405744226E-3
4.16541353383458635E9	1.53379755385991512E-3
4.18045112781955019E9	1.61152050261596824E-3
4.19548872180451315E9	1.69424123654595071E-3
4.21052631578947434E9	1.78233847461038497E-3
4.22556390977443730E9	1.87622394723116503E-3
4.24060150375940026E9	1.97634564215028008E-3
4.25563909774436233E9	2.08319140512462342E-3
4.27067669172932352E9	2.19729293801162706E-3
4.28571428571428648E9	2.31923024232651898E-3
4.30075187969925032E9	2.44963656264109142E-3
4.31578947368421151E9	2.58920389136332085E-3
4.33082706766917358E9	2.73868910460213577E-3
4.34586466165413743E9	2.89892080814511921E-3
4.36090225563909861E9	3.07080698320710122E-3
4.37593984962406246E9	3.25534353375100860E-3
4.39097744360902453E9	3.45362385105221170E-3
4.40601503759398661E9	3.66684952700504985E-3
4.42105263157894957E9	3.89634236578424353E-3
4.43609022556391164E9	4.14355786412314853E-3
4.45112781954887282E9	4.41010035409342471E-3
4.46616541353383667E9	4.69774002919997091E-3
4.48120300751879874E9	5.00843210534389716E-3
4.49624060150376170E9	5.34433840320885611E-3
4.51127819548872289E9	5.70785167845090591E-3
4.52631578947368673E9	6.10162307128898718E-3
4.54135338345864881E9	6.52859309828641443E-3
4.55639097744361088E9	6.99202666689672192E-3
4.57142857142857473E9	7.49555265828558159E-3
4.58646616541353591E9	8.04320869651234283E-3
4.60150375939849887E9	8.63949180269503181E-3
4.61654135338346094E9	9.28941572135084570E-3
4.63157894736842302E9	9.99857580229679144E-3
4.64661654135338598E9	1.07732224243141306E-2
4.66165413533834894E9	1.16203440541520608E-2
4.67669172932331101E9	1.25477611429328895E-2
4.69172932330827308E9	1.35642321661043219E-2
4.70676691729323515E9	1.46795732043189742E-2
4.72180451127819900E9	1.59047925285237945E-2
4.73684210526316107E9	1.72522416749940644E-2
4.75187969924812315E9	1.87357844492321313E-2
4.76691729323308522E9	2.03709851453156610E-2
4.78195488721804729E9	2.21753169592339550E-2
4.79699248120301025E9	2.41683910422319315E-2
4.81203007518797321E9	2.63722057905277696E-2
4.82706766917293528E9	2.88114146772642199E-2
4.84210526315789913E9	3.15136090394627688E-2
4.85714285714286031E9	3.45096095287222315E-2
4.87218045112782239E9	3.78337561582299831E-2
4.88721804511278446E9	4.15241817125761337E-2
4.90225563909774742E9	4.56230463618960425E-2
4.91729323308270949E9	5.01767022377196348E-2
4.93233082706767245E9	5.52357451010987432E-2
4.94736842105263541E9	6.08548957885569308E-2
4.96240601503759837E9	6.70926368492240854E-2
4.97744360902255956E9	7.40105101987788494E-2
4.99248120300752252E9	8.16719611198803896E-2
5.00751879699248548E9	9.01405953528752413E-2
5.02255639097744844E9	9.94777041988019661E-2
5.03759398496241051E9	1.09738915022261385E-1
5.05263157894737169E9	1.20969851871248912E-1
5.06766917293233465E9	1.33200756423780464E-1
5.08270676691729761E9	1.46440137393859504E-1
5.09774436090225969E9	1.60667698071088072E-1
5.11278195488722176E9	1.75827037960437682E-1
5.12781954887218472E9	1.91818916992892774E-1
5.14285714285714679E9	2.08496161382012835E-1
5.15789473684210797E9	2.25661496333750300E-1
5.17293233082707271E9	2.43069603432335590E-1
5.18796992481203478E9	2.60434412240053748E-1
5.20300751879699597E9	2.77441989157850566E-1
5.21804511278195982E9	2.93768429290790500E-1
5.23308270676692100E9	3.09101072344803995E-1
5.24812030075188574E9	3.23160445951008279E-1
5.26315789473684781E9	3.35719901720091585E-1
5.27819548872181077E9	3.46620149466231986E-1
5.29323308270677195E9	3.55776794530709495E-1
5.30827067669173402E9	3.63180294277991234E-1
5.32330827067669698E9	3.68889092822345344E-1
5.33834586466165906E9	3.73017710526647717E-1
5.35338345864662202E9	3.75722051562201020E-1
5.36842105263158498E9	3.77184140582509109E-1
5.38345864661654794E9	3.77598053528780930E-1
5.39849624060150823E9	3.77158176664489009E-1
5.41353383458647208E9	3.76050300832299467E-1
5.42857142857143327E9	3.74445556147710246E-1
5.44360902255639623E9	3.72496863210163776E-1
5.45864661654136007E9	3.70337411987286380E-1
5.47368421052632215E9	3.68080640783684787E-1
5.48872180451128422E9	3.65821229517355340E-1
5.50375939849624629E9	3.63636704017132395E-1
5.51879699248120925E9	3.61589342472072639E-1
5.53383458646617132E9	3.59728164029341313E-1
5.54887218045113428E9	3.58090854301689454E-1
5.56390977443609636E9	3.56705540655630227E-1
5.57894736842105932E9	3.55592372491843278E-1
5.59398496240602050E9	3.54764890785427456E-1
5.60902255639098435E9	3.54231189854674167E-1
5.62406015037594642E9	3.53994885427098849E-1
5.63909774436090849E9	3.54055908875812353E-1
5.65413533834587057E9	3.54411149799479741E-1
5.66917293233083353E9	3.55054969233628626E-1
5.68421052631579560E9	3.55979604633192848E-1
5.69924812030075856E9	3.57175485977672480E-1
5.71428571428572063E9	3.58631480316289331E-1
5.72932330827068359E9	3.60335080030216037E-1
5.74436090225564566E9	3.62272548170262843E-1
5.75939849624060862E9	3.64429032490478644E-1
5.77443609022556981E9	3.66788658251331068E-1
5.78947368421053188E9	3.69334608496275951E-1
5.80451127819549484E9	3.72049199280855625E-1
5.81954887218045780E9	3.74913956217185973E-1
5.83458646616542165E9	3.77909697650243626E-1
5.84962406015038372E9	3.81016628770912691E-1
5.86466165413534490E9	3.84214449965757687E-1
5.87969924812030786E9	3.87482481684523083E-1
5.89473684210527171E9	3.90799807064120941E-1
5.90977443609023290E9	3.94145432482754821E-1
5.92481203007519497E9	3.97498465143843083E-1
5.93984962406015704E9	4.00838305728667166E-1
5.95488721804512000E9	4.04144853144608085E-1
5.96992481203008207E9	4.07398717471155969E-1
5.98496240601504503E9	4.10581436415094636E-1
6.00000000000000711E9	4.13675689973587613E-1
6.01503759398496918E9	4.16665507610119690E-1
6.03007518796993214E9	4.19536462106253438E-1
6.04511278195489421E9	4.22275844381118226E-1
6.06015037593985717E9	4.24872813974433239E-1
6.07518796992481924E9	4.27318520555103465E-1
6.09022556390978131E9	4.29606192713697510E-1
6.10526315789474427E9	4.31731191378151102E-1
6.12030075187970724E9	4.33691026397028256E-1
6.13533834586466931E9	4.35485336096201792E-1
6.15037593984963138E9	4.37115830862442145E-1
6.16541353383459345E9	4.38586202972914752E-1
6.18045112781955819E9	4.39902005912734406E-1
6.19548872180452026E9	4.41070507256359079E-1
6.21052631578948144E9	4.42100519799194736E-1
6.22556390977444352E9	4.43002215997860915E-1
6.24060150375940559E9	4.43786930910779454E-1
6.25563909774436944E9	4.44466958740424012E-1
6.27067669172933329E9	4.45055347791323808E-1
6.28571428571429447E9	4.45565698209808581E-1
6.30075187969925654E9	4.46011966303020024E-1
6.31578947368421950E9	4.46408278588391916E-1
6.33082706766918157E9	4.46768758041406677E-1
6.34586466165414453E9	4.47107364325706857E-1
6.36090225563910838E9	4.47437749136866980E-1
6.37593984962406957E9	4.47773127193674458E-1
6.39097744360902986E9	4.48126162886098189E-1
6.40601503759399371E9	4.48508872148479831E-1
6.42105263157895667E9	4.48932538774244172E-1
6.43609022556391874E9	4.49407644125152039E-1
6.45112781954888170E9	4.49943809009236340E-1
6.46616541353384378E9	4.50549746400806050E-1
6.48120300751880585E9	4.51233223644136761E-1
6.49624060150376881E9	4.52001032810526038E-1
6.51127819548873088E9	4.52858967956206193E-1
6.52631578947369206E9	4.53811808146683227E-1
6.54135338345865591E9	4.54863305262624262E-1
6.55639097744361798E9	4.56016175775065591E-1
6.57142857142858094E9	4.57272095866578709E-1
6.58646616541354479E9	4.58631699473537502E-1
6.60150375939850598E9	4.60094579027292383E-1
6.61654135338346805E9	4.61659288873628704E-1
6.63157894736843012E9	4.63323351546044471E-1
6.64661654135339397E9	4.65083267254264499E-1
6.66165413533835515E9	4.66934527120847331E-1
6.67669172932331811E9	4.68871630850999388E-1
6.69172932330828019E9	4.70888109649034980E-1
6.70676691729324137E9	4.72976555294096901E-1
